,t,ticks,u,I
1846,17337643,43598,1,0
1847,17340763,43599,0,0
1848,17343883,43599,0,0
1849,17347003,43599,0,0
1850,17350123,43599,0,0
1851,17353243,43599,0,0
1852,17356363,43599,0,0
1853,17359483,43599,0,0
1854,17362603,43599,1,0
1855,17365723,43599,1,0
1856,17368843,43599,1,0
1857,17371963,43599,2,0
1858,17375083,43599,2,0
1859,17378203,43599,2,0
1860,17381323,43599,3,1
1861,17384443,43600,3,2
1862,17387563,43600,3,2
1863,17390683,43601,3,2
1864,17393803,43602,4,2
1865,17396923,43603,4,2
1866,17400043,43604,4,3
1867,17403163,43605,5,4
1868,17406283,43606,5,4
1869,17409403,43608,5,4
1870,17412523,43609,6,5
1871,17415643,43611,6,5
1872,17418763,43613,6,5
1873,17421883,43615,7,6
1874,17425003,43618,7,7
1875,17428123,43620,7,7
1876,17431243,43623,8,8
1877,17434363,43625,8,8
1878,17437483,43628,8,8
1879,17440603,43631,8,10
1880,17443810,43635,9,12
1881,17447016,43638,9,12
1882,17450223,43642,9,12
1883,17453430,43645,10,12
1884,17456723,43649,10,12
1885,17460016,43653,10,13
1886,17463310,43658,11,14
1887,17466603,43662,11,14
1888,17469896,43667,11,14
1889,17473190,43671,12,16
1890,17476483,43677,12,17
1891,17479776,43682,12,17
1892,17483070,43687,13,17
1893,17486363,43693,13,18
1894,17489656,43698,13,18
1895,17492950,43704,14,18
1896,17496243,43710,14,19
1897,17499537,43716,14,21
1898,17502830,43722,15,22
1899,17506123,43728,15,22
1900,17509417,43735,15,22
1901,17512710,43742,16,23
1902,17516003,43749,16,23
1903,17519297,43756,16,23
1904,17522590,43763,17,25
1905,17525883,43771,17,26
1906,17529176,43778,17,26
1907,17532470,43786,18,27
1908,17535763,43794,18,27
1909,17539056,43802,18,27
1910,17542350,43811,19,27
1911,17545643,43819,19,29
1912,17548936,43828,19,27
1913,17552230,43837,20,27
1914,17555523,43846,20,30
1915,17558817,43855,20,30
1916,17562110,43864,21,31
1917,17565403,43874,21,31
1918,17568696,43884,21,32
1919,17571990,43894,22,31
1920,17575283,43903,22,31
1921,17578576,43913,22,33
1922,17581870,43923,23,35
1923,17585163,43934,23,36
1924,17588456,43944,23,36
1925,17591750,43955,24,35
1926,17595052,43966,24,35
1927,17598345,43976,24,35
1928,17601638,43987,25,37
1929,17604932,43999,25,39
1930,17608225,44010,25,40
1931,17611518,44022,26,40
1932,17614812,44033,26,41
1933,17618105,44045,26,41
1934,17621398,44058,27,41
1935,17624692,44070,27,40
1936,17627985,44083,27,41
1937,17631278,44095,28,41
1938,17634572,44108,28,41
1939,17637865,44121,28,42
1940,17641158,44134,28,44
1941,17644452,44147,29,43
1942,17647745,44160,29,43
1943,17651039,44174,29,46
1944,17654332,44187,30,45
1945,17657625,44201,30,45
1946,17660918,44215,30,45
1947,17664212,44229,31,47
1948,17667505,44243,31,48
1949,17670798,44258,31,48
1950,17674092,44272,32,49
1951,17677385,44287,32,47
1952,17680687,44302,32,47
1953,17683980,44317,33,49
1954,17687274,44332,33,51
1955,17690567,44348,33,49
1956,17693860,44363,34,49
1957,17697154,44379,34,51
1958,17700447,44395,34,51
1959,17703741,44411,35,51
1960,17707034,44427,35,52
1961,17710327,44443,35,52
1962,17713621,44460,36,53
1963,17716914,44477,36,53
1964,17720207,44493,36,53
1965,17723500,44510,37,54
1966,17726794,44527,37,55
1967,17730087,44545,37,55
1968,17733381,44562,38,54
1969,17736674,44580,38,54
1970,17739967,44597,38,54
1971,17743260,44615,39,54
1972,17746554,44633,39,55
1973,17749856,44652,39,57
1974,17753149,44670,40,57
1975,17756451,44689,40,57
1976,17759745,44708,40,56
1977,17763038,44727,41,56
1978,17766331,44745,41,56
1979,17769624,44764,41,56
1980,17772918,44784,42,59
1981,17776211,44803,42,59
1982,17779504,44823,42,60
1983,17782798,44843,43,58
1984,17786091,44863,43,58
1985,17789384,44883,43,57
1986,17792678,44903,44,58
1987,17795971,44924,44,60
1988,17799266,44944,44,60
1989,17802566,44965,45,60
1990,17805860,44986,45,58
1991,17809153,45007,45,58
1992,17812446,45028,46,59
1993,17815740,45050,46,62
1994,17819033,45071,46,62
1995,17822327,45093,47,62
1996,17825620,45115,47,62
1997,17828913,45137,47,61
1998,17832206,45160,48,61
1999,17835500,45182,48,61
2000,17838793,45204,48,62
2001,17842086,45227,49,61
2002,17845380,45250,49,61
2003,17848673,45273,49,60
2004,17851966,45296,50,62
2005,17855260,45319,50,65
2006,17858553,45343,50,65
2007,17861846,45367,51,64
2008,17865140,45390,51,60
2009,17868433,45415,51,60
2010,17871726,45439,52,61
2011,17875020,45463,52,63
2012,17878313,45488,52,63
2013,17881607,45512,53,63
2014,17884900,45537,53,62
2015,17888193,45562,53,63
2016,17891486,45587,54,63
2017,17894780,45612,54,64
2018,17898073,45637,54,60
2019,17901375,45663,55,62
2020,17904668,45689,55,62
2021,17907962,45715,55,65
2022,17911255,45741,56,64
2023,17914557,45767,56,63
2024,17917850,45793,56,63
2025,17921144,45820,56,64
2026,17924437,45846,57,65
2027,17927730,45873,57,65
2028,17931024,45900,57,61
2029,17934317,45927,58,62
2030,17937619,45954,58,66
2031,17940912,45982,58,66
2032,17944206,46009,59,65
2033,17947499,46037,59,63
2034,17950792,46065,59,63
2035,17954086,46093,60,64
2036,17957388,46121,60,64
2037,17960681,46149,60,64
2038,17963974,46178,61,64
2039,17967268,46206,61,65
2040,17970561,46235,61,64
2041,17973854,46264,62,64
2042,17977148,46293,62,62
2043,17980441,46322,62,62
2044,17983743,46351,63,66
2045,17987036,46381,63,66
2046,17990331,46410,63,65
2047,17993632,46441,64,64
2048,17996925,46470,64,67
2049,18000218,46501,64,67
2050,18003512,46531,65,62
2051,18006805,46562,65,62
2052,18010098,46593,65,62
2053,18013400,46623,66,63
2054,18016694,46654,66,64
2055,18019987,46686,66,62
2056,18023280,46717,67,62
2057,18026574,46749,67,63
2058,18029867,46781,67,61
2059,18033160,46812,68,61
2060,18036462,46845,68,57
2061,18039756,46877,68,61
2062,18043049,46909,69,61
2063,18046342,46941,69,61
2064,18049636,46974,69,62
2065,18052938,47007,70,61
2066,18056231,47040,70,61
2067,18059525,47073,70,58
2068,18062818,47107,71,59
2069,18066111,47140,71,64
2070,18069404,47174,71,64
2071,18072706,47208,72,61
2072,18076009,47242,72,59
2073,18079302,47277,72,58
2074,18082595,47311,73,58
2075,18085889,47345,73,56
2076,18089182,47380,73,61
2077,18092475,47415,74,61
2078,18095770,47450,74,59
2079,18099070,47485,74,57
2080,18102364,47521,75,58
2081,18105657,47556,75,58
2082,18108950,47592,75,51
2083,18112244,47627,76,56
2084,18115537,47664,76,56
2085,18118830,47700,76,59
2086,18122124,47736,77,55
2087,18125417,47773,77,58
2088,18128710,47810,77,58
2089,18132004,47847,78,52
2090,18135298,47883,78,54
2091,18138590,47921,78,54
2092,18141892,47958,79,55
2093,18145186,47996,79,52
2094,18148488,48033,79,54
2095,18151781,48071,80,54
2096,18155075,48109,80,49
2097,18158368,48147,80,53
2098,18161661,48186,81,51
2099,18164955,48224,81,51
2100,18168248,48263,81,50
2101,18171541,48302,82,53
2102,18174834,48340,82,53
2103,18178136,48380,82,47
2104,18181430,48419,83,49
2105,18184723,48458,83,47
2106,18188017,48498,83,47
2107,18191310,48538,84,51
2108,18194612,48578,84,48
2109,18197905,48618,84,48
2110,18201198,48658,85,47
2111,18204492,48699,85,49
2112,18207785,48740,85,46
2113,18211078,48781,85,46
2114,18214372,48822,86,48
2115,18217665,48863,86,41
2116,18220958,48904,86,41
2117,18224252,48946,87,44
2118,18227545,48987,87,45
2119,18230838,49029,87,46
2120,18234132,49071,88,46
2121,18237425,49113,88,45
2122,18240718,49155,88,41
2123,18244012,49198,89,45
2124,18247314,49240,89,45
2125,18250607,49283,89,42
2126,18253900,49326,90,45
2127,18257203,49369,90,45
2128,18260496,49413,90,38
2129,18263789,49456,91,47
2130,18267082,49500,91,40
2131,18270376,49544,91,40
2132,18273669,49588,92,42
2133,18276962,49632,92,36
2134,18280256,49676,92,36
2135,18283549,49721,93,40
2136,18286842,49766,93,40
2137,18290136,49811,93,41
2138,18293438,49856,94,41
2139,18296731,49901,94,34
2140,18300033,49946,94,35
2141,18303326,49992,95,35
2142,18306628,50038,95,35
2143,18309922,50084,95,39
2144,18313215,50129,96,34
2145,18316509,50176,96,34
2146,18319802,50222,96,38
2147,18323097,50269,97,35
2148,18326398,50315,97,33
2149,18329690,50362,97,33
2150,18332984,50409,98,31
2151,18336277,50456,98,36
2152,18339570,50503,98,36
2153,18342864,50551,99,37
2154,18346166,50599,99,39
2155,18349459,50646,99,28
2156,18352753,50695,100,28
2157,18356133,50744,99,36
2158,18359426,50792,99,27
2159,18362719,50840,99,27
2160,18366013,50889,98,29
2161,18369307,50937,98,21
2162,18372599,50985,98,26
2163,18375893,51033,97,26
2164,18379186,51081,97,21
2165,18382479,51130,97,19
2166,18385773,51178,96,19
2167,18389066,51225,96,14
2168,18392359,51273,96,21
2169,18395652,51321,95,17
2170,18398954,51369,95,17
2171,18402248,51416,95,17
2172,18405543,51464,94,13
2173,18408843,51511,94,15
2174,18412137,51558,94,15
2175,18415438,51604,93,16
2176,18418732,51651,93,18
2177,18422034,51698,93,18
2178,18425327,51744,92,16
2179,18428620,51790,92,18
2180,18431914,51836,92,14
2181,18435207,51882,91,14
2182,18438509,51928,91,17
2183,18441802,51973,91,18
2184,18445096,52019,90,18
2185,18448389,52064,90,18
2186,18451691,52109,90,16
2187,18454984,52154,89,20
2188,18458278,52199,89,20
2189,18461571,52243,89,19
2190,18464865,52287,88,21
2191,18468159,52332,88,21
2192,18471460,52376,88,20
2193,18474753,52419,87,24
2194,18478046,52463,87,19
2195,18481341,52506,87,19
2196,18484642,52549,86,25
2197,18487935,52593,86,24
2198,18491228,52635,86,27
2199,18494522,52678,85,27
2200,18497815,52721,85,22
2201,18501117,52763,85,27
2202,18504410,52806,84,27
2203,18507704,52848,84,25
2204,18510997,52890,84,25
2205,18514299,52932,83,23
2206,18517592,52974,83,23
2207,18520894,53015,83,28
2208,18524188,53056,83,31
2209,18527481,53097,82,31
2210,18530774,53138,82,31
2211,18534068,53179,82,31
2212,18537361,53220,81,26
2213,18540654,53260,81,26
2214,18543948,53301,81,32
2215,18547241,53341,80,30
2216,18550535,53381,80,30
2217,18553828,53421,80,32
2218,18557130,53460,79,31
2219,18560423,53499,79,33
2220,18563718,53539,79,33
2221,18567010,53577,78,36
2222,18570303,53617,78,33
2223,18573596,53655,78,37
2224,18576890,53693,77,37
2225,18580183,53732,77,33
2226,18583476,53770,77,38
2227,18586770,53808,76,38
2228,18590072,53845,76,39
2229,18593365,53883,76,34
2230,18596658,53921,75,36
2231,18599960,53958,75,36
2232,18603254,53995,75,36
2233,18606547,54032,74,41
2234,18609840,54069,74,41
2235,18613134,54106,74,42
2236,18616427,54142,73,38
2237,18619720,54179,73,40
2238,18623014,54215,73,40
2239,18626307,54251,72,35
2240,18629601,54286,72,41
2241,18632894,54322,72,41
2242,18636187,54357,71,43
2243,18639480,54393,71,41
2244,18642775,54428,71,43
2245,18646076,54463,70,43
2246,18649369,54497,70,42
2247,18652662,54532,70,44
2248,18655956,54566,69,45
2249,18659249,54600,69,45
2250,18662542,54635,69,42
2251,18665836,54669,68,45
2252,18669129,54703,68,45
2253,18672423,54736,68,43
2254,18675716,54770,67,42
2255,18679009,54803,67,47
2256,18682302,54836,67,47
2257,18685596,54869,66,44
2258,18688898,54902,66,46
2259,18692200,54934,66,46
2260,18695493,54967,65,47
2261,18698786,54999,65,42
2262,18702080,55031,65,46
2263,18705373,55063,64,46
2264,18708666,55095,64,48
2265,18711960,55126,64,47
2266,18715253,55158,63,47
2267,18718546,55188,63,49
2268,18721840,55220,63,48
2269,18725142,55250,62,46
2270,18728435,55281,62,46
2271,18731729,55311,62,52
2272,18735022,55342,61,51
2273,18738315,55372,61,49
2274,18741608,55402,61,49
2275,18744902,55432,60,50
2276,18748204,55462,60,50
2277,18751497,55491,60,50
2278,18754790,55521,59,47
2279,18758084,55550,59,50
2280,18761386,55579,59,52
2281,18764679,55608,58,52
2282,18767973,55637,58,49
2283,18771266,55666,58,52
2284,18774559,55694,57,52
2285,18777852,55722,57,51
2286,18781146,55750,57,49
2287,18784439,55779,56,49
2288,18787741,55806,56,49
2289,18791034,55834,56,51
2290,18794328,55862,55,53
2291,18797621,55889,55,53
2292,18800915,55916,55,51
2293,18804208,55943,54,51
2294,18807501,55970,54,52
2295,18810803,55997,54,52
2296,18814097,56023,53,50
2297,18817398,56050,53,52
2298,18820692,56075,53,54
2299,18823985,56102,52,54
2300,18827287,56127,52,52
2301,18830580,56153,52,50
2302,18833874,56179,51,50
2303,18837167,56204,51,51
2304,18840461,56229,51,53
2305,18843754,56254,50,52
2306,18847047,56278,50,52
2307,18850340,56303,50,52
2308,18853634,56327,49,54
2309,18856927,56352,49,54
2310,18860221,56376,49,52
2311,18863514,56400,48,51
2312,18866807,56424,48,51
2313,18870100,56448,48,51
2314,18873394,56471,47,52
2315,18876687,56495,47,52
2316,18879980,56518,47,52
2317,18883274,56541,46,52
2318,18886576,56564,46,51
2319,18889869,56586,46,52
2320,18893162,56609,46,52
2321,18896456,56632,45,51
2322,18899749,56653,45,50
2323,18903042,56676,45,51
2324,18906336,56698,44,51
2325,18909629,56719,44,51
2326,18912922,56741,44,50
2327,18916218,56763,43,50
2328,18919520,56783,43,48
2329,18922820,56805,43,50
2330,18926113,56826,42,52
2331,18929406,56846,42,52
2332,18932708,56867,42,52
2333,18936003,56888,41,50
2334,18939295,56908,41,50
2335,18942588,56928,41,48
2336,18945882,56948,40,48
2337,18949175,56968,40,48
2338,18952468,56988,40,48
2339,18955762,57007,39,48
2340,18959055,57026,39,48
2341,18962348,57045,39,48
2342,18965642,57065,38,49
2343,18968935,57083,38,49
2344,18972237,57102,38,47
2345,18975530,57121,37,47
2346,18978832,57139,37,46
2347,18982126,57157,37,45
2348,18985419,57175,36,45
2349,18988722,57194,36,45
2350,18992024,57211,36,46
2351,18995316,57229,35,46
2352,18998610,57246,35,46
2353,19001903,57263,35,45
2354,19005196,57280,34,46
2355,19008490,57297,34,45
2356,19011783,57314,34,45
2357,19015077,57331,33,43
2358,19018370,57347,33,43
2359,19021665,57364,33,43
2360,19024965,57380,32,42
2361,19028258,57396,32,42
2362,19031552,57412,32,42
2363,19034845,57428,31,42
2364,19038138,57444,31,40
2365,19041432,57459,31,41
2366,19044725,57474,30,41
2367,19048019,57489,30,39
2368,19051312,57504,30,41
2369,19054605,57519,29,39
2370,19057898,57534,29,39
2371,19061192,57548,29,39
2372,19064485,57562,28,39
2373,19067778,57576,28,38
2374,19071072,57590,28,38
2375,19074365,57604,27,38
2376,19077658,57618,27,37
2377,19080952,57631,27,37
2378,19084245,57645,26,36
2379,19087539,57658,26,34
2380,19090832,57671,26,35
2381,19094125,57683,25,35
2382,19097419,57696,25,34
2383,19100712,57709,25,33
2384,19104014,57721,24,33
2385,19107307,57733,24,33
2386,19110601,57745,24,33
2387,19113894,57757,23,33
2388,19117187,57769,23,33
2389,19120481,57781,23,32
2390,19123774,57792,22,31
2391,19127067,57803,22,31
2392,19130360,57814,22,30
2393,19133654,57825,21,30
2394,19136947,57836,21,29
2395,19140240,57846,21,29
2396,19143534,57857,20,29
2397,19146827,57867,20,28
2398,19150120,57877,20,26
2399,19153414,57887,19,26
2400,19156707,57897,19,27
2401,19160003,57907,19,25
2402,19163302,57917,18,25
2403,19166604,57926,18,24
2404,19169898,57935,18,23
2405,19173191,57944,18,24
2406,19176484,57953,17,24
2407,19179778,57962,17,23
2408,19183071,57971,17,21
2409,19186364,57979,16,21
2410,19189658,57987,16,22
2411,19192951,57995,16,21
2412,19196245,58003,15,20
2413,19199538,58011,15,20
2414,19202831,58018,15,19
2415,19206124,58026,14,18
2416,19209418,58033,14,18
2417,19212711,58040,14,18
2418,19216004,58047,13,18
2419,19219298,58054,13,17
2420,19222591,58060,13,17
2421,19225884,58067,12,17
2422,19229178,58073,12,15
2423,19232471,58079,12,14
2424,19235765,58085,11,14
2425,19239058,58091,11,14
2426,19242360,58097,11,13
2427,19245653,58103,10,13
2428,19248946,58108,10,12
2429,19252240,58113,10,11
2430,19255533,58118,9,10
2431,19258740,58123,9,10
2432,19261955,58127,9,10
2433,19265162,58132,8,10
2434,19268368,58136,8,10
2435,19271575,58140,8,9
2436,19274695,58144,7,8
2437,19277815,58148,7,8
2438,19280935,58151,7,8
2439,19284055,58155,6,6
2440,19287175,58158,6,6
2441,19290295,58161,6,5
2442,19293415,58165,5,5
2443,19296535,58167,5,5
2444,19299655,58170,5,5
2445,19302775,58173,5,4
2446,19305895,58175,4,4
2447,19309015,58177,4,4
2448,19312135,58179,4,3
2449,19315255,58181,3,2
2450,19318375,58183,3,2
2451,19321495,58185,3,1
2452,19324615,58186,2,1
2453,19327735,58187,2,1
2454,19330855,58188,2,1
2455,19333975,58189,1,0
2456,19337095,58190,1,0
2457,19340215,58191,1,0
2458,19343335,58191,0,0
2459,19346455,58191,0,0
2460,19349575,58191,0,0
2461,19352695,58191,0,0
2462,19355815,58191,0,0
2463,19358935,58191,0,0
2464,19362055,58191,0,0
2465,19365175,58191,0,0
2466,19368295,58191,1,0
2467,19371415,58191,1,0
2468,19374535,58191,1,0
2469,19377655,58191,1,0
2470,19380775,58191,2,0
2471,19383895,58192,2,1
2472,19387015,58192,2,1
2473,19390135,58192,3,1
2474,19393255,58193,3,1
2475,19396375,58193,3,1
2476,19399495,58194,4,2
2477,19402615,58195,4,2
2478,19405735,58196,4,2
2479,19408855,58197,5,4
2480,19411975,58198,5,4
2481,19415095,58200,5,4
2482,19418215,58201,6,4
2483,19421335,58203,6,5
2484,19424455,58205,6,5
2485,19427575,58207,6,7
2486,19430695,58209,7,7
2487,19433815,58212,7,7
2488,19436935,58214,7,7
2489,19440055,58217,8,9
2490,19443175,58220,8,9
2491,19446295,58223,8,9
2492,19449415,58226,9,9
2493,19452535,58229,9,11
2494,19455742,58232,9,11
2495,19458948,58236,10,13
2496,19462242,58240,10,12
2497,19465535,58244,10,12
2498,19468828,58248,11,13
2499,19472122,58252,11,14
2500,19475415,58257,11,16
2501,19478708,58262,12,16
2502,19482003,58267,12,16
2503,19485295,58272,12,16
2504,19488597,58277,13,16
2505,19491890,58282,13,18
2506,19495184,58288,13,19
2507,19498477,58293,14,19
2508,19501770,58299,14,19
2509,19505064,58305,14,20
2510,19508357,58311,15,21
2511,19511650,58317,15,22
2512,19514944,58324,15,22
2513,19518237,58331,16,23
2514,19521531,58338,16,24
2515,19524824,58345,16,24
2516,19528117,58352,16,24
2517,19531410,58359,17,23
2518,19534704,58367,17,26
2519,19537997,58374,17,26
2520,19541299,58382,18,28
2521,19544593,58390,18,28
2522,19547886,58399,18,28
2523,19551179,58407,19,28
2524,19554473,58416,19,27
2525,19557766,58425,19,29
2526,19561059,58433,20,29
2527,19564352,58442,20,30
2528,19567646,58451,20,30
2529,19570939,58461,21,30
2530,19574232,58470,21,32
2531,19577526,58480,21,33
2532,19580819,58490,22,34
2533,19584112,58500,22,34
2534,19587406,58510,22,34
2535,19590699,58520,23,34
2536,19593992,58530,23,35
2537,19597286,58541,23,35
2538,19600579,58552,24,37
2539,19603872,58562,24,37
2540,19607166,58573,24,37
2541,19610459,58584,25,37
2542,19613752,58595,25,38
2543,19617046,58607,25,40
2544,19620339,58619,26,40
2545,19623632,58630,26,41
2546,19626926,58642,26,42
2547,19630219,58655,27,42
2548,19633512,58667,27,41
2549,19636806,58679,27,40
2550,19640099,58692,28,42
2551,19643392,58705,28,42
2552,19646686,58718,28,43
2553,19649979,58731,29,45
2554,19653272,58744,29,45
2555,19656566,58758,29,45
2556,19659859,58771,30,45
2557,19663152,58785,30,46
2558,19666446,58799,30,46
2559,19669739,58813,31,47
2560,19673033,58827,31,46
2561,19676326,58841,31,46
2562,19679619,58856,32,47
2563,19682912,58870,32,49
2564,19686206,58885,32,49
2565,19689499,58900,33,49
2566,19692792,58915,33,49
2567,19696094,58931,33,48
2568,19699388,58946,34,50
2569,19702681,58962,34,50
2570,19705974,58978,34,50
2571,19709276,58994,35,53
2572,19712570,59010,35,53
2573,19715863,59026,35,53
2574,19719156,59043,36,51
2575,19722450,59060,36,50
2576,19725743,59076,36,50
2577,19729036,59093,37,52
2578,19732330,59110,37,54
2579,19735623,59127,37,54
2580,19738916,59144,38,54
2581,19742210,59162,38,55
2582,19745503,59180,38,55
2583,19748796,59198,39,55
2584,19752090,59216,39,55
2585,19755383,59234,39,55
2586,19758676,59253,40,55
2587,19761970,59271,40,56
2588,19765263,59290,40,57
2589,19768556,59309,41,56
2590,19771850,59328,41,56
2591,19775143,59346,41,55
2592,19778436,59366,42,56
2593,19781730,59385,42,59
2594,19785023,59405,42,59
2595,19788316,59425,43,60
2596,19791610,59445,43,59
2597,19794903,59465,43,59
2598,19798196,59485,43,58
2599,19801490,59506,44,59
2600,19804783,59526,44,60
2601,19808077,59547,44,60
2602,19811370,59568,45,60
2603,19814664,59589,45,60
2604,19817957,59610,45,60
2605,19821258,59631,46,60
2606,19824552,59652,46,61
2607,19827845,59674,46,62
2608,19831138,59696,47,62
2609,19834432,59717,47,61
2610,19837725,59740,47,61
2611,19841018,59762,48,61
2612,19844312,59784,48,63
2613,19847605,59807,48,63
2614,19850898,59830,49,62
2615,19854192,59852,49,62
2616,19857485,59875,49,59
2617,19860779,59898,50,64
2618,19864072,59921,50,65
2619,19867365,59945,50,65
2620,19870667,59968,51,64
2621,19873960,59992,51,64
2622,19877254,60016,51,64
2623,19880547,60040,52,62
2624,19883841,60064,52,63
2625,19887134,60089,52,62
2626,19890428,60113,53,62
2627,19893720,60138,53,63
2628,19897022,60163,53,65
2629,19900316,60188,54,65
2630,19903609,60213,54,65
2631,19906903,60239,54,62
2632,19910196,60264,55,63
2633,19913489,60290,55,63
2634,19916783,60316,55,65
2635,19920076,60342,56,63
2636,19923369,60368,56,63
2637,19926662,60394,56,62
2638,19929956,60421,57,65
2639,19933249,60447,57,65
2640,19936542,60474,57,65
2641,19939836,60501,58,62
2642,19943129,60528,58,64
2643,19946424,60555,58,65
2644,19949724,60583,59,65
2645,19953018,60610,59,65
2646,19956311,60638,59,63
2647,19959604,60666,60,63
2648,19962898,60694,60,65
2649,19966191,60723,60,64
2650,19969493,60751,61,63
2651,19972786,60780,61,63
2652,19976080,60808,61,66
2653,19979374,60837,62,66
2654,19982666,60866,62,66
2655,19985960,60895,62,60
2656,19989253,60925,63,62
2657,19992555,60954,63,65
2658,19995857,60984,63,65
2659,19999150,61014,63,63
2660,20002444,61044,64,64
2661,20005737,61074,64,64
2662,20009031,61105,64,63
2663,20012324,61135,65,60
2664,20015617,61167,65,59
2665,20018910,61197,65,59
2666,20022204,61228,66,62
2667,20025497,61259,66,60
2668,20028790,61291,66,61
2669,20032084,61322,67,61
2670,20035377,61354,67,60
2671,20038679,61386,67,58
2672,20041972,61418,68,58
2673,20045266,61450,68,60
2674,20048559,61482,68,61
2675,20051852,61515,69,58
2676,20055146,61548,69,58
2677,20058439,61580,69,62
2678,20061741,61614,70,62
2679,20065034,61647,70,62
2680,20068336,61680,71,55
2681,20071630,61713,71,59
2682,20074923,61747,71,61
2683,20078217,61781,72,61
2684,20081510,61815,72,59
2685,20084803,61849,72,63
2686,20088097,61883,72,63
2687,20091390,61918,73,55
2688,20094684,61952,73,56
2689,20097976,61987,73,59
2690,20101270,62022,74,59
2691,20104563,62057,74,57
2692,20107856,62092,74,57
2693,20111150,62128,75,55
2694,20114452,62163,75,55
2695,20117745,62199,75,53
2696,20121039,62235,76,56
2697,20124332,62271,76,56
2698,20127625,62308,76,51
2699,20130919,62344,77,56
2700,20134212,62381,77,55
2701,20137505,62417,77,55
2702,20140807,62455,78,53
2703,20144100,62492,78,57
2704,20147394,62529,78,57
2705,20150687,62566,79,51
2706,20153981,62604,79,53
2707,20157274,62642,79,54
2708,20160576,62679,80,54
2709,20163869,62718,80,51
2710,20167163,62756,80,57
2711,20170456,62794,81,57
2712,20173749,62833,81,49
2713,20177042,62872,81,50
2714,20180336,62911,82,48
2715,20183629,62950,82,48
2716,20186924,62989,82,46
2717,20190225,63029,83,51
2718,20193518,63068,83,46
2719,20196811,63108,83,46
2720,20200104,63148,84,50
2721,20203398,63188,84,41
2722,20206691,63229,84,41
2723,20209993,63269,85,46
2724,20213286,63309,85,48
2725,20216580,63351,85,47
2726,20219873,63391,86,47
2727,20223166,63433,86,49
2728,20226460,63474,86,40
2729,20229753,63516,87,40
2730,20233055,63557,87,46
2731,20236349,63599,87,38
2732,20239642,63641,88,43
2733,20242935,63683,88,43
2734,20246228,63725,88,41
2735,20249523,63768,89,44
2736,20252824,63810,89,44
2737,20256117,63853,89,44
2738,20259411,63896,90,40
2739,20262704,63939,90,38
2740,20265997,63982,90,38
2741,20269299,64026,91,41
2742,20272594,64069,91,44
2743,20275895,64113,91,37
2744,20279196,64157,92,37
2745,20282490,64201,92,39
2746,20285783,64246,92,35
2747,20289076,64290,93,35
2748,20292371,64334,93,41
2749,20295663,64380,93,37
2750,20298956,64425,94,41
2751,20302250,64470,94,41
2752,20305543,64515,94,34
2753,20308836,64561,95,38
2754,20312131,64606,95,38
2755,20315423,64652,95,34
2756,20318717,64698,96,35
2757,20322010,64744,96,29
2758,20325303,64790,96,29
2759,20328596,64836,97,38
2760,20331898,64883,97,35
2761,20335193,64930,97,35
2762,20338485,64977,98,37
2763,20341779,65024,98,27
2764,20345072,65071,98,34
2765,20348365,65118,99,34
2766,20351658,65166,99,33
2767,20354952,65214,99,35
2768,20358245,65262,100,35
2769,20361625,65311,99,25
2770,20364918,65359,99,33
2771,20368212,65407,99,25
2772,20371505,65456,98,25
2773,20374798,65504,98,26
2774,20378092,65552,98,20
2775,20381394,65600,97,22
2776,20384688,65649,97,22
2777,20387981,65696,97,19
2778,20391274,65744,96,14
2779,20394567,65792,96,14
2780,20397860,65840,96,16
2781,20401154,65888,95,18
2782,20404447,65935,95,18
2783,20407741,65983,95,18
2784,20411034,66030,94,13
2785,20414336,66077,94,15
2786,20417629,66124,94,15
2787,20420922,66171,93,14
2788,20424217,66218,93,14
2789,20427518,66264,93,13
2790,20430820,66311,92,13
2791,20434113,66357,92,17
2792,20437406,66403,92,16
2793,20440700,66449,91,18
2794,20443993,66494,91,18
2795,20447286,66540,91,14
2796,20450588,66585,90,18
2797,20453882,66630,90,18
2798,20457175,66676,90,19
2799,20460468,66720,89,21
2800,20463762,66765,89,18
2801,20467055,66809,89,18
2802,20470350,66854,88,20
2803,20473650,66897,88,20
2804,20476944,66942,88,20
2805,20480238,66985,87,23
2806,20483531,67029,87,22
2807,20486824,67072,87,23
2808,20490117,67116,86,23
2809,20493411,67159,86,24
2810,20496704,67202,86,21
2811,20500006,67245,85,21
2812,20503299,67287,85,24
2813,20506593,67329,85,23
2814,20509894,67372,84,30
2815,20513196,67414,84,30
2816,20516490,67456,84,27
2817,20519783,67497,83,27
2818,20523077,67538,83,25
2819,20526370,67580,83,25
2820,20529672,67621,82,31
2821,20532965,67662,82,29
2822,20536258,67703,82,29
2823,20539561,67744,81,31
2824,20542854,67784,81,30
2825,20546147,67825,81,29
2826,20549440,67865,80,29
2827,20552734,67905,80,32
2828,20556027,67945,80,29
2829,20559329,67984,79,29
2830,20562631,68024,79,35
2831,20565925,68063,79,30
2832,20569218,68102,78,35
2833,20572511,68142,78,35
2834,20575813,68180,78,33
2835,20579108,68219,78,33
2836,20582409,68257,77,33
2837,20585702,68295,77,37
2838,20588995,68334,77,33
2839,20592297,68371,76,38
2840,20595590,68409,76,38
2841,20598884,68447,76,37
2842,20602177,68484,75,38
2843,20605479,68522,75,38
2844,20608772,68558,75,38
